Number,Prediction,Probabilities,Confidence,ActualResult
4988,1,0.9964731005519287,0.4964731005519287,1
3149,0,0.0008961085966548055,0.4991038914033452,0
3584,0,0.001491787827377085,0.4985082121726229,0
2237,0,4.998236503722193e-05,0.4999500176349628,0
5751,1,0.9793096619346439,0.47930966193464386,1
4063,1,0.9994601396135396,0.49946013961353963,1
249,0,9.015600243458329e-05,0.49990984399756544,0
4834,0,0.15287284516797728,0.3471271548320227,0
2099,0,3.776603538906421e-05,0.4999622339646109,0
5868,1,0.9980623333622554,0.49806233336225536,1
7045,1,0.9996383348029454,0.4996383348029454,1
2190,0,0.0015120919926952749,0.49848790800730475,0
385,1,0.9815297349793698,0.4815297349793698,1
5771,1,0.9998849360119982,0.49988493601199824,1
4691,1,0.9992944258487526,0.4992944258487526,1
2363,0,0.0003871929377960237,0.49961280706220396,0
438,0,0.001399563288787418,0.49860043671121257,0
1560,0,5.515585739334212e-05,0.49994484414260665,0
64,0,0.006828955517539051,0.49317104448246096,0
1212,0,0.0035719571712748287,0.49642804282872516,0
2913,0,0.005790245819278185,0.4942097541807218,0
436,0,0.010494397076620721,0.4895056029233793,0
4386,1,0.9997873304368357,0.49978733043683565,1
4437,1,0.9998152088399639,0.4998152088399639,1
5929,1,0.9188673623203467,0.4188673623203467,1
7127,1,0.9998291580052623,0.4998291580052623,1
6759,1,0.9940797556520182,0.4940797556520182,1
1052,0,1.2048007446131367e-05,0.49998795199255386,0
1040,0,0.0011338059794808487,0.4988661940205191,0
11,0,0.00264362598626209,0.4973563740137379,0
7130,1,0.9962781282030485,0.4962781282030485,1
7419,1,0.9999289245422703,0.49992892454227034,1
3100,0,0.0005723459491708055,0.4994276540508292,0
1568,1,0.9868976209320134,0.4868976209320134,1
3857,0,0.0008227410504151052,0.49917725894958487,0
1767,0,5.506174688660493e-05,0.49994493825311337,0
3637,0,0.00039658996926770167,0.4996034100307323,0
4134,0,0.0013639495959622994,0.4986360504040377,0
6252,1,0.9999066399203462,0.49990663992034623,1
7471,1,0.9999634835695805,0.49996348356958054,1
7913,0,0.001030072487417217,0.4989699275125828,0
5231,0,0.030612620414037346,0.46938737958596266,0
2498,0,0.0015069191099646168,0.49849308089003536,0
6225,1,0.9996846901493566,0.49968469014935657,1
967,0,0.0001718499919638829,0.4998281500080361,0
2350,0,0.0007532046343483434,0.49924679536565164,0
5466,0,0.0022180253094688726,0.49778197469053115,0
2139,0,0.00023131200606212689,0.49976868799393787,0
4879,1,0.9992305854976452,0.4992305854976452,1
3777,0,0.0002940655413106892,0.4997059344586893,0
2706,0,0.00019986903078224067,0.49980013096921777,0
2345,0,0.00292333285726568,0.4970766671427343,0
2221,0,0.0018036145951369376,0.49819638540486305,0
1423,0,2.622765521564878e-05,0.49997377234478435,0
7150,1,0.999940336437399,0.499940336437399,1
2384,0,0.0012169297735224443,0.49878307022647755,0
5191,1,0.994664996057694,0.494664996057694,1
1689,0,6.175850985538706e-05,0.4999382414901446,0
1294,1,0.9966095121852188,0.49660951218521876,1
5615,1,0.9974464699241251,0.4974464699241251,1
7682,0,0.0015678058180712989,0.4984321941819287,0
4807,1,0.9994640486386659,0.4994640486386659,1
1302,0,0.00019093867278945444,0.49980906132721054,0
6487,1,0.9999643386083894,0.4999643386083894,1
1377,0,2.7604051887056567e-05,0.49997239594811294,0
2874,0,0.0002692238945877836,0.4997307761054122,0
4023,1,0.9995770548044869,0.4995770548044869,1
5319,1,0.999890823214937,0.49989082321493705,1
3453,1,0.9998172814860994,0.4998172814860994,1
526,0,0.004700233192430337,0.49529976680756965,0
4073,0,0.0008123714995686105,0.4991876285004314,0
3568,0,0.002497583038075166,0.4975024169619248,0
1313,0,2.1767131283775653e-05,0.49997823286871623,0
6690,1,0.9998499899156128,0.4998499899156128,1
130,0,0.010822745363554345,0.4891772546364457,0
4065,1,0.9999074337637917,0.49990743376379165,1
3524,0,0.00015355061598689996,0.4998464493840131,0
8117,1,0.9998083194077971,0.49980831940779713,1
7075,1,0.9997379311352564,0.49973793113525644,1
6276,1,0.9996913226211136,0.4996913226211136,1
5368,1,0.995776923299685,0.49577692329968504,1
727,0,0.00014025953289281438,0.4998597404671072,0
5404,1,0.9999545175894314,0.49995451758943144,1
0,1,0.9850930082464385,0.48509300824643853,1
3508,1,0.9972387787923804,0.49723877879238043,1
3304,1,0.9997970911650418,0.4997970911650418,1
2918,0,0.00033436708701964775,0.49966563291298033,0
1903,0,0.0005401423648979864,0.49945985763510203,0
4089,0,0.001210535779573223,0.4987894642204268,0
7996,0,0.0012328663751293783,0.49876713362487063,0
2022,0,9.129143329876922e-05,0.4999087085667012,0
2909,0,0.000256809676412409,0.4997431903235876,0
7364,1,0.9932189677524397,0.4932189677524397,1
4466,1,0.9998143180802961,0.4998143180802961,1
2967,0,0.0020149454806577243,0.4979850545193423,0
2223,0,0.0012052553507450416,0.49879474464925494,0
5360,1,0.9988162131580426,0.4988162131580426,1
5821,1,0.9999559474002641,0.49995594740026406,1
3146,0,0.0023738057002336567,0.49762619429976634,0
5936,1,0.9809544283159553,0.48095442831595525,1
1369,0,4.169094978339862e-05,0.4999583090502166,0
4911,0,0.00451298877721712,0.4954870112227829,0
997,0,0.07962086366448097,0.42037913633551904,0
2731,0,7.409094028432049e-05,0.4999259090597157,0
6239,1,0.9972231110504883,0.49722311105048833,1
289,0,0.011400374083260308,0.48859962591673967,0
142,0,0.023158407847073507,0.4768415921529265,0
7164,1,0.997523016945509,0.49752301694550904,1
7563,1,0.9998566512680148,0.4998566512680148,1
1325,0,2.4539063955182926e-05,0.49997546093604484,0
7968,1,0.9997832463119068,0.49978324631190685,1
1281,0,4.5413682947212895e-05,0.4999545863170528,0
1552,0,4.766675426223853e-05,0.49995233324573773,0
20,0,0.005086230808611011,0.49491376919138896,0
3716,0,0.00015618434147983358,0.49984381565852015,0
3192,0,0.00020074557632898256,0.499799254423671,0
2447,0,0.00017324902927323251,0.49982675097072676,0
7348,1,0.9999513722051475,0.4999513722051475,1
5937,0,0.013601622833715825,0.4863983771662842,0
2929,0,0.0007980796729811654,0.4992019203270188,0
3411,1,0.9978871405219267,0.49788714052192673,1
1740,0,5.445687698546714e-05,0.49994554312301454,0
6694,1,0.9980953543959178,0.4980953543959178,1
591,0,0.00012617560648050844,0.4998738243935195,0
7324,1,0.9999467570497631,0.4999467570497631,1
563,0,7.005845428888391e-05,0.49992994154571113,0
6467,1,0.9997059723079214,0.49970597230792135,1
4438,1,0.9986994081302496,0.4986994081302496,1
4843,1,0.945201026937778,0.44520102693777797,1
7985,0,0.004555672531728366,0.4954443274682716,0
3941,1,0.9999666633882693,0.49996666338826934,1
3415,0,0.00026747815416506437,0.49973252184583494,0
6761,1,0.9993268186442364,0.49932681864423645,1
4444,0,0.0005984840104240966,0.4994015159895759,0
3747,0,0.0008262960907777188,0.4991737039092223,0
1861,0,0.0034630743531631905,0.4965369256468368,0
500,0,0.001034738908799818,0.4989652610912002,0
2230,0,0.0037555325765523118,0.4962444674234477,0
3241,0,0.004488335713560626,0.4955116642864394,0
2710,0,0.0017978923736251887,0.4982021076263748,0
3549,0,0.00028384933877183255,0.49971615066122815,0
7933,0,0.005347951459324108,0.4946520485406759,0
2388,1,0.9941828944201468,0.49418289442014685,1
4943,1,0.9993507491732769,0.49935074917327693,1
2234,0,0.002764763286459894,0.4972352367135401,0
7141,0,0.00505092286908469,0.4949490771309153,0
1857,0,0.000511675092449717,0.4994883249075503,0
475,0,0.01476747555840765,0.48523252444159237,0
3351,1,0.9776469497398627,0.47764694973986266,1
1277,0,4.574805116039879e-05,0.4999542519488396,0
3675,1,0.9998507172791724,0.4998507172791724,1
4568,1,0.9997781394595469,0.49977813945954686,1
4307,1,0.9999156998086869,0.4999156998086869,1
2828,0,0.0004184696603256277,0.4995815303396744,0
1474,0,4.151203607549947e-05,0.4999584879639245,0
4264,1,0.9982408466592025,0.49824084665920254,1
4410,0,0.00021946467682081518,0.4997805353231792,0
417,1,0.98534933700671,0.48534933700671,1
2043,0,2.8268961734653427e-05,0.49997173103826537,0
2783,0,0.0004590821565017671,0.49954091784349824,0
2526,0,0.0003611848058180123,0.49963881519418196,0
7305,0,0.004683122450506695,0.49531687754949333,0
527,0,0.0032637331954093155,0.4967362668045907,0
7729,0,0.0028415434309076617,0.49715845656909236,0
1275,1,0.9948572412328139,0.49485724123281394,1
4513,1,0.9985585610466408,0.49855856104664076,1
6961,1,0.999886298672228,0.499886298672228,1
1195,1,0.9900343496195667,0.4900343496195667,1
662,1,0.9845060857192893,0.4845060857192893,1
6004,1,0.9998981870563676,0.49989818705636757,1
558,0,0.002841932331399367,0.49715806766860066,0
1750,0,2.3969331724862813e-05,0.4999760306682751,0
1581,0,0.001383271609153671,0.4986167283908463,0
3990,1,0.9998812975021524,0.4998812975021524,1
5921,1,0.9949371567183863,0.49493715671838634,1
721,0,0.0026611461601247634,0.49733885383987525,0
6911,1,0.9998931436166922,0.49989314361669224,1
2284,0,0.0004791381226399343,0.49952086187736006,0
5902,1,0.9982801042552546,0.4982801042552546,1
5686,0,0.006386955263197827,0.4936130447368022,0
7234,0,0.003032781483537571,0.4969672185164624,0
1913,0,7.659801488226584e-05,0.49992340198511775,0
838,0,0.0033055001344492064,0.4966944998655508,0
6196,1,0.9997698846379603,0.49976988463796035,1
5452,1,0.9999304315235364,0.49993043152353644,1
8033,1,0.999344857894536,0.499344857894536,1
904,0,0.0011226136791090396,0.49887738632089096,0
229,0,0.0012486157430312058,0.4987513842569688,0
5496,1,0.9999775636919136,0.4999775636919136,1
4915,1,0.9999107854392133,0.4999107854392133,1
59,0,0.0010668355050109386,0.49893316449498903,0
4845,1,0.9923205496968337,0.4923205496968337,1
549,0,0.0015750355477010336,0.49842496445229895,0
4721,1,0.9999414357576987,0.49994143575769867,1
1567,0,0.00020069928732147443,0.49979930071267853,0
295,0,0.0024568737692995013,0.4975431262307005,0
1140,0,3.1377817849218234e-05,0.49996862218215077,0
5150,0,0.005819879983432367,0.49418012001656764,0
2758,0,0.00030042163368698195,0.499699578366313,0
6535,1,0.9925397506607369,0.49253975066073685,1
13,1,0.9915584008705186,0.4915584008705186,1
1129,0,1.5659666860301107e-05,0.4999843403331397,0
4375,0,0.0018765449405135815,0.4981234550594864,0
7032,0,0.0021636175505336105,0.4978363824494664,0
4456,1,0.9986797077170501,0.49867970771705006,1
6807,1,0.9989649821918452,0.49896498219184515,1
2091,0,5.982761049621804e-05,0.4999401723895038,0
4759,1,0.9979362843949868,0.49793628439498683,1
559,0,0.0012807680158982248,0.4987192319841018,0
1276,0,7.882952234201621e-06,0.4999921170477658,0
6857,1,0.999922407827413,0.49992240782741304,1
5112,1,0.9994112842110086,0.49941128421100855,1
5691,0,0.008880885344614184,0.4911191146553858,0
1373,0,0.009751161811570444,0.49024883818842957,0
1631,0,4.724772281662343e-05,0.4999527522771834,0
2857,0,0.004748332701547293,0.4952516672984527,0
5306,0,0.0047692857000926105,0.4952307142999074,0
6933,1,0.999979284021242,0.49997928402124203,1
5020,1,0.9931715207194172,0.49317152071941717,1
1487,0,0.00016105253881883383,0.4998389474611812,0
5128,1,0.8310901483289344,0.33109014832893435,1
4072,1,0.994996713661537,0.49499671366153697,1
169,0,0.012798178052194782,0.4872018219478052,0
6498,1,0.9998422225136345,0.4998422225136345,1
5268,1,0.9966348841546098,0.49663488415460977,1
4930,0,0.028965525700904243,0.47103447429909573,0
463,0,0.0008697899003954632,0.4991302100996045,0
3350,0,0.001588697720813053,0.49841130227918695,0
2839,0,0.00024194038471519338,0.4997580596152848,0
7303,1,0.9998834689336662,0.4998834689336662,1
183,0,0.004885264258672072,0.4951147357413279,0
2538,0,0.000692120794569197,0.4993078792054308,0
4517,1,0.999953854353288,0.499953854353288,1
7129,1,0.9998319521916109,0.4998319521916109,1
2332,0,0.00018869910173966868,0.4998113008982603,0
1238,0,9.969750391078902e-05,0.4999003024960892,0
7917,1,0.99951238729977,0.49951238729977,1
5419,1,0.9999478820789107,0.4999478820789107,1
4094,1,0.9999518437532267,0.49995184375322665,1
2092,0,0.015629264349386687,0.48437073565061334,0
4266,1,0.999917113418433,0.49991711341843303,1
4847,1,0.9994250468980418,0.4994250468980418,1
7992,1,0.99963468891723,0.49963468891722995,1
4115,1,0.9999327660950942,0.4999327660950942,1
1668,0,0.0016093753029511413,0.49839062469704887,0
2504,0,0.00030145269512770465,0.4996985473048723,0
2171,0,0.0003773634251858877,0.4996226365748141,0
2973,0,0.00018371379642797466,0.49981628620357205,0
7013,1,0.999466876681354,0.49946687668135403,1
1291,0,2.693842490135104e-05,0.49997306157509863,0
374,0,0.00851164159193648,0.49148835840806354,0
1654,0,6.16271012257215e-05,0.4999383728987743,0
4985,1,0.9999384934835868,0.49993849348358677,1
1438,0,2.920516322138521e-05,0.49997079483677864,0
7167,0,0.005005372640149367,0.4949946273598506,0
3273,0,0.0001727671840346536,0.49982723281596536,0
7862,1,0.9991024819561506,0.4991024819561506,1
7065,1,0.9806776704538305,0.4806776704538305,1
2617,0,0.00042954589757991787,0.49957045410242007,0
4948,1,0.9990578682564527,0.4990578682564527,1
5068,1,0.9998187856699091,0.4998187856699091,1
820,0,0.0017515922278691903,0.4982484077721308,0
6871,1,0.9986520279115365,0.4986520279115365,1
2319,0,0.0009701499424585923,0.4990298500575414,0
145,0,3.033582268627862e-05,0.4999696641773137,0
5940,1,0.946884690425397,0.446884690425397,1
6665,1,0.9998319583488594,0.4998319583488594,1
2154,0,0.00010810815333933326,0.49989189184666066,0
3170,0,0.00018453047627973733,0.49981546952372025,0
5423,1,0.9541354038209036,0.45413540382090356,1
6459,1,0.9997303890822318,0.4997303890822318,1
2728,0,0.004055406437017193,0.4959445935629828,0
2128,1,0.9994739000473761,0.49947390004737613,1
5790,1,0.9981804914195631,0.4981804914195631,1
6625,1,0.9972808740771697,0.4972808740771697,1
1673,0,6.863007039497415e-05,0.499931369929605,0
1961,0,4.5518831524188786e-05,0.4999544811684758,0
1984,0,0.002176259581632184,0.4978237404183678,0
7581,0,0.000336368350350684,0.49966363164964933,0
3050,0,0.0005125676003514988,0.4994874323996485,0
1171,0,0.0008007776929229945,0.49919922230707703,0
5524,1,0.9991497832747193,0.49914978327471926,1
3000,0,0.0014158140968066543,0.49858418590319337,0
4585,1,0.9998705504211817,0.49987055042118167,1
6034,1,0.9997944613779866,0.49979446137798655,1
7670,1,0.9999761977522624,0.49997619775226243,1
451,0,0.006512133846424599,0.4934878661535754,0
2803,0,0.001152261826358584,0.4988477381736414,0
3019,0,0.002336644220839962,0.49766335577916004,0
7312,1,0.9968182523247305,0.49681825232473054,1
7182,0,0.0004165780750479557,0.49958342192495203,0
6367,1,0.9986499947174584,0.4986499947174584,1
4155,0,0.004320761648817244,0.49567923835118277,0
314,0,0.002376610667263518,0.4976233893327365,0
51,0,0.008639243185029085,0.49136075681497093,0
2112,1,0.9954970675895041,0.49549706758950407,1
4257,1,0.9999178973597171,0.49991789735971714,1
1529,0,7.915528524385361e-05,0.4999208447147562,0
5708,1,0.9836399727434099,0.48363997274340986,1
1777,1,0.978312726795562,0.478312726795562,1
6049,1,0.999969123443307,0.499969123443307,1
3842,0,0.0002186472108259222,0.49978135278917407,0
5814,0,0.03528938846921918,0.4647106115307808,0
3022,0,0.00011105072236141378,0.4998889492776386,0
3462,0,0.0004637871028458995,0.4995362128971541,0
4820,1,0.9933023873881954,0.49330238738819543,1
2541,0,0.0016862330004457974,0.4983137669995542,0
2972,0,0.0038610326147246175,0.4961389673852754,0
1952,0,0.0002350578794661549,0.49976494212053385,0
5271,0,0.00892816190819586,0.49107183809180416,0
5335,0,0.09070272242910497,0.409297277570895,0
6287,1,0.9991233393245499,0.4991233393245499,1
4729,1,0.9987945978191826,0.49879459781918256,1
6257,1,0.994772455367314,0.49477245536731396,1
4220,1,0.995773785384174,0.49577378538417405,1
1904,0,3.0357746387611904e-05,0.4999696422536124,0
548,0,0.013587793301647453,0.48641220669835256,0
3436,0,0.0035050842065426965,0.4964949157934573,0
6743,1,0.9998032240540909,0.49980322405409094,1
1780,0,0.0411820989671214,0.4588179010328786,0
7548,0,0.11960871383328836,0.38039128616671164,0
5728,1,0.9856179190870041,0.48561791908700414,1
7028,1,0.9997698762067796,0.4997698762067796,1
4231,1,0.9994049777894602,0.49940497778946025,1
959,0,0.0008968810965937908,0.4991031189034062,0
1625,1,0.9923064882407107,0.49230648824071066,1
672,0,1.8435480929917085e-05,0.4999815645190701,0
4765,1,0.9998841409765494,0.49988414097654943,1
7951,1,0.9999454318852373,0.4999454318852373,1
5479,0,0.00550850588277804,0.494491494117222,0
4605,1,0.9996455577391037,0.4996455577391037,1
1645,0,3.629265150999902e-05,0.49996370734849,0
1504,0,2.4774747001316977e-05,0.4999752252529987,0
4578,1,0.9992261008347939,0.4992261008347939,1
1700,0,0.00011046113646059993,0.4998895388635394,0
2501,0,1.8101482271485383e-05,0.4999818985177285,0
3900,1,0.9987740840360168,0.49877408403601675,1
1831,0,0.001220033376790725,0.4987799666232093,0
7609,0,0.0006719868466765367,0.4993280131533235,0
6668,1,0.9758681024638202,0.47586810246382016,1
7799,1,0.999876585899767,0.499876585899767,1
1690,0,0.0008767288260298639,0.49912327117397015,0
1508,0,2.1445601507048897e-05,0.4999785543984929,0
1396,0,8.722598037910587e-05,0.4999127740196209,0
6121,1,0.9979231715771757,0.4979231715771757,1
7692,0,0.0010534665321725062,0.49894653346782747,0
1862,0,0.00012175503792585846,0.4998782449620741,0
884,0,0.01801403813084537,0.48198596186915466,0
4932,1,0.9997563882377536,0.4997563882377536,1
2618,0,0.00016491446995177967,0.49983508553004824,0
2887,1,0.9983909108403418,0.4983909108403418,1
7316,1,0.9999652621761873,0.4999652621761873,1
2718,0,0.000314005511350798,0.4996859944886492,0
7770,1,0.9999146129064299,0.4999146129064299,1
6999,0,0.001831772986104166,0.49816822701389585,0
5719,1,0.9922240060599079,0.4922240060599079,1
6775,1,0.9991023821049743,0.49910238210497426,1
2029,0,0.01130561402431176,0.48869438597568826,0
6412,1,0.9998725882619979,0.4998725882619979,1
2066,0,0.004191461046299076,0.4958085389537009,0
623,0,0.0059111117363726765,0.49408888826362735,0
1043,0,0.0007525582340657877,0.4992474417659342,0
4704,1,0.9978532497739627,0.4978532497739627,1
6192,1,0.9993274508519798,0.4993274508519798,1
741,0,0.010435340597926503,0.4895646594020735,0
2988,0,0.00025202815695032866,0.4997479718430497,0
2968,0,0.00021802524213287636,0.4997819747578671,0
7228,0,0.0007220471819725666,0.49927795281802745,0
5477,1,0.9480252443099784,0.44802524430997837,1
7786,1,0.999969771997931,0.499969771997931,1
5529,1,0.9989226294916792,0.4989226294916792,1
2675,0,0.001767953804020541,0.49823204619597944,0
1707,1,0.9744019904694166,0.47440199046941656,1
3744,0,0.0006835701267538906,0.4993164298732461,0
2852,0,0.0012727878954104906,0.49872721210458953,0
1714,0,2.3075955000730062e-05,0.49997692404499927,0
5375,1,0.9983785774848454,0.4983785774848454,1
196,0,0.004899827660138456,0.49510017233986153,0
4601,1,0.9997980037015962,0.4997980037015962,1
3627,1,0.9986129548020803,0.49861295480208034,1
3613,0,0.00021129031420737322,0.49978870968579264,0
6246,1,0.9961354090978655,0.49613540909786547,1
6805,1,0.9994247672749765,0.49942476727497653,1
2744,0,0.001362453861530343,0.49863754613846967,0
4627,1,0.9999261533586455,0.49992615335864554,1
2963,0,0.00013735696097925347,0.4998626430390207,0
4151,1,0.999932282131288,0.49993228213128804,1
4242,1,0.9975718022011245,0.4975718022011245,1
3767,0,0.0003273073648696508,0.49967269263513037,0
39,0,0.006744538092411935,0.49325546190758807,0
4519,0,0.01307900564468536,0.48692099435531466,0
482,0,0.07991936953660043,0.42008063046339955,0
5363,1,0.9995030614250734,0.4995030614250734,1
922,0,0.0008638783633729886,0.499136121636627,0
4406,1,0.9997847404181132,0.49978474041811316,1
341,0,0.0026574140596570157,0.497342585940343,0
7286,1,0.9999149531387524,0.49991495313875245,1
5198,1,0.9998368176446972,0.49983681764469723,1
4580,1,0.9993994832842745,0.4993994832842745,1
7367,1,0.8837775177855675,0.38377751778556746,1
7151,1,0.9999879840746696,0.4999879840746696,1
685,0,0.003350893791709582,0.4966491062082904,0
5254,1,0.9946146794961742,0.4946146794961742,1
2824,0,0.0007514860576637668,0.4992485139423362,0
1867,0,0.00016483743893821955,0.4998351625610618,0
4303,1,0.9976843646464648,0.4976843646464648,1
1223,0,4.345252594164102e-05,0.4999565474740584,0
2287,0,9.169184464490026e-05,0.4999083081553551,0
2,0,0.0028020716661813537,0.49719792833381865,0
7783,0,0.00017025780793333882,0.49982974219206666,0
3929,1,0.9977290925575472,0.49772909255754716,1
6134,1,0.999823488630387,0.49982348863038695,1
1527,0,7.26515476115301e-05,0.49992734845238845,0
7537,0,0.003846724457387176,0.49615327554261285,0
1183,0,0.0017037194568189744,0.49829628054318104,0
5865,0,0.005876997167351167,0.4941230028326488,0
6133,1,0.9996148118971313,0.4996148118971313,1
5883,0,0.0014424341055709604,0.49855756589442907,0
4831,0,0.007076833673139997,0.49292316632686,0
67,0,0.017551735979871617,0.48244826402012836,0
2295,0,0.00016048879106988568,0.4998395112089301,0
630,0,1.716071040886811e-05,0.49998283928959114,0
8095,1,0.9883574275939824,0.4883574275939824,1
2545,0,0.0011749874475426299,0.49882501255245737,0
929,0,0.0026702911502740016,0.497329708849726,0
6953,1,0.9995792622387002,0.4995792622387002,1
1890,0,7.949075977844068e-05,0.4999205092402216,0
222,0,0.012421362122628177,0.4875786378773718,0
734,0,0.00340139386210044,0.4965986061378996,0
2509,0,0.0006136109704847842,0.4993863890295152,0
3225,0,0.0002229625201027287,0.49977703747989727,0
1842,0,0.00369457144243052,0.4963054285575695,0
7349,0,0.006916681550641469,0.49308331844935854,0
4668,1,0.9995897139022561,0.49958971390225615,1
3262,1,0.9849371261077718,0.48493712610777184,1
5926,1,0.9994569880339754,0.4994569880339754,1
4177,1,0.9981657842587301,0.49816578425873015,1
4582,1,0.9979411357223856,0.49794113572238563,1
3681,0,0.0029361183486799666,0.49706388165132004,0
1788,0,5.0008106856950466e-05,0.49994999189314304,0
7808,1,0.9950424911802108,0.4950424911802108,1
5775,1,0.9922193711133259,0.4922193711133259,1
6568,1,0.9997910362937028,0.4997910362937028,1
4064,1,0.9981251673179102,0.49812516731791023,1
2298,0,0.00012702902064394558,0.49987297097935607,0
5807,0,0.0025971954680036324,0.49740280453199637,0
1658,0,0.00014670209333175952,0.4998532979066682,0
7939,0,0.006014626202873997,0.493985373797126,0
48,0,0.004470394890995133,0.49552960510900484,0
2272,0,0.001457877019151578,0.49854212298084843,0
2478,1,0.9833301246942266,0.48333012469422665,1
2111,0,0.002422709064184943,0.49757729093581504,0
653,1,0.9879799668393814,0.4879799668393814,1
1405,1,0.9918025769575006,0.4918025769575006,1
4868,1,0.9998711287242077,0.4998711287242077,1
4527,1,0.9995837254148506,0.49958372541485063,1
7482,1,0.9998720621500744,0.4998720621500744,1
5928,1,0.9992135365943194,0.49921353659431944,1
7095,1,0.9974119274689194,0.4974119274689194,1
6447,1,0.9995257275888971,0.49952572758889713,1
3631,0,0.00012799382257445556,0.49987200617742555,0
6345,1,0.9996345799044838,0.4996345799044838,1
1246,0,0.0001263525901896222,0.4998736474098104,0
887,0,0.002824420268574564,0.49717557973142545,0
1968,0,0.0010332081297239463,0.49896679187027604,0
1776,0,4.805228090295915e-05,0.49995194771909707,0
6494,1,0.9997012357721875,0.4997012357721875,1
4753,1,0.99994408404047,0.49994408404046997,1
7173,0,0.005992812237650031,0.49400718776235,0
7785,1,0.9958598132553244,0.49585981325532436,1
2847,0,0.0002991099878151234,0.4997008900121849,0
181,0,0.006973508553855004,0.493026491446145,0
5964,1,0.965758405521553,0.465758405521553,1
7341,1,0.9998426313508363,0.4998426313508363,1
6581,1,0.9934981022141521,0.49349810221415213,1
5958,1,0.9997398221726531,0.4997398221726531,1
6383,1,0.999528988858747,0.49952898885874697,1
4048,1,0.9980387558110139,0.49803875581101387,1
2645,0,0.00019065223391650168,0.4998093477660835,0
5272,1,0.9937862170629522,0.4937862170629522,1
1314,0,0.0017127705169820227,0.49828722948301796,0
3248,1,0.9989738336513527,0.4989738336513527,1
6669,1,0.9966930787001524,0.49669307870015245,1
16,0,3.988031101917329e-05,0.49996011968898085,0
2403,0,0.004442069245798738,0.49555793075420124,0
7791,0,0.005991185790868735,0.4940088142091313,0
658,0,0.0015054202959797224,0.4984945797040203,0
5833,1,0.9463600111314463,0.4463600111314463,1
261,1,0.9955454124900749,0.4955454124900749,1
699,0,4.3352150327081106e-05,0.4999566478496729,0
388,0,0.0013936644823115713,0.4986063355176884,0
6208,1,0.9999200010932323,0.4999200010932323,1
3182,1,0.9973482588817215,0.4973482588817215,1
6337,1,0.9959357887815262,0.4959357887815262,1
1119,0,0.00016776239935314009,0.4998322376006469,0
5164,1,0.9953045945964953,0.49530459459649534,1
3640,0,0.0007280146605850013,0.499271985339415,0
5189,1,0.9998722211410481,0.4998722211410481,1
1616,0,0.00010524606753316506,0.49989475393246685,0
7054,0,0.0017584236679704893,0.49824157633202953,0
7722,1,0.9996338659735128,0.4996338659735128,1
7979,0,0.001808224819624968,0.49819177518037505,0
4734,0,0.0003671444073879273,0.49963285559261206,0
5632,1,0.9995020525306081,0.4995020525306081,1
5491,1,0.9996939860870037,0.49969398608700366,1
5061,1,0.9989102841585473,0.4989102841585473,1
781,0,0.008809479708409234,0.49119052029159077,0
6314,1,0.9999217523723761,0.4999217523723761,1
4781,1,0.999274556038012,0.49927455603801196,1
2772,0,0.0017917435192501474,0.49820825648074984,0
7602,0,0.007160456592351896,0.49283954340764813,0
2998,0,0.00275150016637147,0.4972484998336285,0
4503,1,0.999920837208227,0.499920837208227,1
3871,1,0.9998914088188825,0.4998914088188825,1
106,0,0.0033255889954981652,0.4966744110045018,0
7555,0,0.004221208704488248,0.4957787912955118,0
7451,1,0.999969203461587,0.499969203461587,1
6210,1,0.9999811340523478,0.4999811340523478,1
6138,1,0.9998686364402792,0.49986863644027923,1
2896,0,0.0033137133296841812,0.49668628667031584,0
6741,1,0.9921121186271742,0.4921121186271742,1
8107,0,0.0008890406324952601,0.4991109593675047,0
3573,0,0.0005876296706681582,0.49941237032933183,0
5202,1,0.998232017780294,0.498232017780294,1
6898,1,0.9998591528480517,0.4998591528480517,1
6188,1,0.9968770338615989,0.49687703386159887,1
7901,1,0.9973516049208322,0.4973516049208322,1
6435,1,0.9998601216852299,0.49986012168522986,1
3111,0,0.00037299510236364446,0.49962700489763634,0
1260,1,0.9958325409459542,0.4958325409459542,1
5208,1,0.9998119990796858,0.49981199907968576,1
511,0,0.005061762330490929,0.49493823766950906,0
4726,1,0.9999119053374557,0.49991190533745566,1
5703,1,0.9317853031026417,0.43178530310264174,1
1196,0,5.1048935344347835e-05,0.49994895106465564,0
2554,0,0.00016151152053344806,0.49983848847946655,0
1398,0,5.346878341005137e-05,0.49994653121658994,0
213,0,0.008414492882782556,0.49158550711721744,0
2205,0,0.0013971669807189087,0.4986028330192811,0
3139,0,0.0008932999869199513,0.49910670001308005,0
3828,0,0.0005964671615315761,0.49940353283846844,0
1602,0,3.455230658194932e-05,0.49996544769341805,0
1268,0,0.00011589292895969714,0.4998841070710403,0
6286,1,0.9999777429113617,0.49997774291136166,1
7179,1,0.9996855774060589,0.4996855774060589,1
7943,1,0.9999320433075731,0.4999320433075731,1
7551,1,0.9957570448630215,0.4957570448630215,1
7572,1,0.9995411652451666,0.49954116524516656,1
29,0,0.02564310489268217,0.4743568951073178,0
2917,0,0.0003199624990080692,0.49968003750099194,0
4814,1,0.8182373084114027,0.31823730841140274,1
3998,0,0.00044240532527762893,0.4995575946747224,0
7875,1,0.9981099762493385,0.4981099762493385,1
